parti,stemmested,year,stemmer
GYLDIGE STEMMER I ALT,Rebild,2019,18619
GYLDIGE STEMMER I ALT,Rebild,2022,19361
GYLDIGE STEMMER I ALT,Thisted,2007,29045
GYLDIGE STEMMER I ALT,Thisted,2011,28909
GYLDIGE STEMMER I ALT,Thisted,2015,28111
GYLDIGE STEMMER I ALT,Thisted,2019,27194
GYLDIGE STEMMER I ALT,Thisted,2022,26786
GYLDIGE STEMMER I ALT,Vesthimmerlands,2007,23572
GYLDIGE STEMMER I ALT,Vesthimmerlands,2011,23601
GYLDIGE STEMMER I ALT,Vesthimmerlands,2015,22866
GYLDIGE STEMMER I ALT,Vesthimmerlands,2019,21988
GYLDIGE STEMMER I ALT,Vesthimmerlands,2022,21938
GYLDIGE STEMMER I ALT,Aalborg,2007,125880
GYLDIGE STEMMER I ALT,Aalborg,2011,130139
GYLDIGE STEMMER I ALT,Aalborg,2015,131219
GYLDIGE STEMMER I ALT,Aalborg,2019,134625
GYLDIGE STEMMER I ALT,Aalborg,2022,138437
A. Socialdemokratiet,København,2007,75695
A. Socialdemokratiet,København,2011,61995
A. Socialdemokratiet,København,2015,73080
A. Socialdemokratiet,København,2019,58047
A. Socialdemokratiet,København,2022,63042
A. Socialdemokratiet,Frederiksberg,2007,13106
A. Socialdemokratiet,Frederiksberg,2011,10797
A. Socialdemokratiet,Frederiksberg,2015,14129
A. Socialdemokratiet,Frederiksberg,2019,10185
A. Socialdemokratiet,Frederiksberg,2022,12047
A. Socialdemokratiet,Dragør,2007,1661
A. Socialdemokratiet,Dragør,2011,1404
A. Socialdemokratiet,Dragør,2015,1983
A. Socialdemokratiet,Dragør,2019,1783
A. Socialdemokratiet,Dragør,2022,2141
A. Socialdemokratiet,Tårnby,2007,7441
A. Socialdemokratiet,Tårnby,2011,6509
A. Socialdemokratiet,Tårnby,2015,7561
A. Socialdemokratiet,Tårnby,2019,7864
A. Socialdemokratiet,Tårnby,2022,8996
A. Socialdemokratiet,Albertslund,2007,4944
A. Socialdemokratiet,Albertslund,2011,4823
A. Socialdemokratiet,Albertslund,2015,4836
A. Socialdemokratiet,Albertslund,2019,4464
A. Socialdemokratiet,Albertslund,2022,4627
A. Socialdemokratiet,Ballerup,2007,10760
A. Socialdemokratiet,Ballerup,2011,9950
A. Socialdemokratiet,Ballerup,2015,10487
A. Socialdemokratiet,Ballerup,2019,9601
A. Socialdemokratiet,Ballerup,2022,9939
A. Socialdemokratiet,Brøndby,2007,6711
A. Socialdemokratiet,Brøndby,2011,6455
A. Socialdemokratiet,Brøndby,2015,6635
A. Socialdemokratiet,Brøndby,2019,6404
A. Socialdemokratiet,Brøndby,2022,6364
A. Socialdemokratiet,Gentofte,2007,5938
A. Socialdemokratiet,Gentofte,2011,5342
A. Socialdemokratiet,Gentofte,2015,7850
A. Socialdemokratiet,Gentofte,2019,5163
A. Socialdemokratiet,Gentofte,2022,5717
A. Socialdemokratiet,Gladsaxe,2007,10780
A. Socialdemokratiet,Gladsaxe,2011,10329
A. Socialdemokratiet,Gladsaxe,2015,11629
A. Socialdemokratiet,Gladsaxe,2019,9977
A. Socialdemokratiet,Gladsaxe,2022,10387
A. Socialdemokratiet,Glostrup,2007,4173
A. Socialdemokratiet,Glostrup,2011,3969
A. Socialdemokratiet,Glostrup,2015,4209
A. Socialdemokratiet,Glostrup,2019,3928
A. Socialdemokratiet,Glostrup,2022,4225
A. Socialdemokratiet,Herlev,2007,5437
A. Socialdemokratiet,Herlev,2011,5143
A. Socialdemokratiet,Herlev,2015,5610
A. Socialdemokratiet,Herlev,2019,5306
A. Socialdemokratiet,Herlev,2022,5336
A. Socialdemokratiet,Hvidovre,2007,9371
A. Socialdemokratiet,Hvidovre,2011,8886
A. Socialdemokratiet,Hvidovre,2015,9738
A. Socialdemokratiet,Hvidovre,2019,8886
A. Socialdemokratiet,Hvidovre,2022,9335
A. Socialdemokratiet,Høje-Taastrup,2007,7894
A. Socialdemokratiet,Høje-Taastrup,2011,7728
A. Socialdemokratiet,Høje-Taastrup,2015,7860
A. Socialdemokratiet,Høje-Taastrup,2019,7248
A. Socialdemokratiet,Høje-Taastrup,2022,7745
A. Socialdemokratiet,Ishøj,2007,3538
A. Socialdemokratiet,Ishøj,2011,3530
A. Socialdemokratiet,Ishøj,2015,3612
A. Socialdemokratiet,Ishøj,2019,3224
A. Socialdemokratiet,Ishøj,2022,3242
A. Socialdemokratiet,Lyngby-Taarbæk,2007,6782
A. Socialdemokratiet,Lyngby-Taarbæk,2011,6141
A. Socialdemokratiet,Lyngby-Taarbæk,2015,7904
A. Socialdemokratiet,Lyngby-Taarbæk,2019,6131
A. Socialdemokratiet,Lyngby-Taarbæk,2022,6551
A. Socialdemokratiet,Rødovre,2007,7607
A. Socialdemokratiet,Rødovre,2011,7270
A. Socialdemokratiet,Rødovre,2015,7590
A. Socialdemokratiet,Rødovre,2019,7241
A. Socialdemokratiet,Rødovre,2022,7494
A. Socialdemokratiet,Vallensbæk,2007,1886
A. Socialdemokratiet,Vallensbæk,2011,1991
A. Socialdemokratiet,Vallensbæk,2015,2401
A. Socialdemokratiet,Vallensbæk,2019,2272
A. Socialdemokratiet,Vallensbæk,2022,2302
A. Socialdemokratiet,Allerød,2007,2488
A. Socialdemokratiet,Allerød,2011,2414
A. Socialdemokratiet,Allerød,2015,3450
A. Socialdemokratiet,Allerød,2019,3079
A. Socialdemokratiet,Allerød,2022,3402
A. Socialdemokratiet,Egedal,2007,5543
A. Socialdemokratiet,Egedal,2011,5663
A. Socialdemokratiet,Egedal,2015,6778
A. Socialdemokratiet,Egedal,2019,6730
A. Socialdemokratiet,Egedal,2022,7604
A. Socialdemokratiet,Fredensborg,2007,4654
A. Socialdemokratiet,Fredensborg,2011,4281
A. Socialdemokratiet,Fredensborg,2015,5139
A. Socialdemokratiet,Fredensborg,2019,4802
A. Socialdemokratiet,Fredensborg,2022,5437
A. Socialdemokratiet,Frederikssund,2007,7005
A. Socialdemokratiet,Frederikssund,2011,6457
A. Socialdemokratiet,Frederikssund,2015,7251
A. Socialdemokratiet,Frederikssund,2019,7548
A. Socialdemokratiet,Frederikssund,2022,8529
A. Socialdemokratiet,Furesø,2007,4611
A. Socialdemokratiet,Furesø,2011,4419
A. Socialdemokratiet,Furesø,2015,5923
A. Socialdemokratiet,Furesø,2019,4971
A. Socialdemokratiet,Furesø,2022,5960
A. Socialdemokratiet,Gribskov,2007,5166
A. Socialdemokratiet,Gribskov,2011,4799
A. Socialdemokratiet,Gribskov,2015,5541
A. Socialdemokratiet,Gribskov,2019,5782
A. Socialdemokratiet,Gribskov,2022,6499
A. Socialdemokratiet,Halsnæs,2007,5274
A. Socialdemokratiet,Halsnæs,2011,5073
A. Socialdemokratiet,Halsnæs,2015,5519
A. Socialdemokratiet,Halsnæs,2019,5650
A. Socialdemokratiet,Halsnæs,2022,6539
A. Socialdemokratiet,Helsingør,2007,9523
A. Socialdemokratiet,Helsingør,2011,9092
A. Socialdemokratiet,Helsingør,2015,9688
A. Socialdemokratiet,Helsingør,2019,9520
A. Socialdemokratiet,Helsingør,2022,10702
A. Socialdemokratiet,Hillerød,2007,7095
A. Socialdemokratiet,Hillerød,2011,6190
A. Socialdemokratiet,Hillerød,2015,7348
A. Socialdemokratiet,Hillerød,2019,7349
A. Socialdemokratiet,Hillerød,2022,7771
A. Socialdemokratiet,Hørsholm,2007,1872
A. Socialdemokratiet,Hørsholm,2011,1700
A. Socialdemokratiet,Hørsholm,2015,2384
A. Socialdemokratiet,Hørsholm,2019,1869
A. Socialdemokratiet,Hørsholm,2022,2151
A. Socialdemokratiet,Rudersdal,2007,4630
A. Socialdemokratiet,Rudersdal,2011,4094
A. Socialdemokratiet,Rudersdal,2015,5801
A. Socialdemokratiet,Rudersdal,2019,4501
A. Socialdemokratiet,Rudersdal,2022,5059
A. Socialdemokratiet,Bornholm,2007,9875
A. Socialdemokratiet,Bornholm,2011,9788
A. Socialdemokratiet,Bornholm,2015,8661
A. Socialdemokratiet,Bornholm,2019,8573
A. Socialdemokratiet,Bornholm,2022,8702
A. Socialdemokratiet,Christiansø,2007,13
A. Socialdemokratiet,Christiansø,2011,13
A. Socialdemokratiet,Christiansø,2015,22
A. Socialdemokratiet,Christiansø,2019,20
A. Socialdemokratiet,Christiansø,2022,19
A. Socialdemokratiet,Greve,2007,6577
A. Socialdemokratiet,Greve,2011,6102
A. Socialdemokratiet,Greve,2015,7377
A. Socialdemokratiet,Greve,2019,7504
A. Socialdemokratiet,Greve,2022,7755
A. Socialdemokratiet,Køge,2007,9283
A. Socialdemokratiet,Køge,2011,8309
A. Socialdemokratiet,Køge,2015,9517
A. Socialdemokratiet,Køge,2019,8573
A. Socialdemokratiet,Køge,2022,9492
A. Socialdemokratiet,Lejre,2007,3862
A. Socialdemokratiet,Lejre,2011,3402
A. Socialdemokratiet,Lejre,2015,4267
A. Socialdemokratiet,Lejre,2019,4088
A. Socialdemokratiet,Lejre,2022,4447
A. Socialdemokratiet,Roskilde,2007,12249
A. Socialdemokratiet,Roskilde,2011,11498
A. Socialdemokratiet,Roskilde,2015,14087
A. Socialdemokratiet,Roskilde,2019,13225
A. Socialdemokratiet,Roskilde,2022,14143
A. Socialdemokratiet,Solrød,2007,2616
A. Socialdemokratiet,Solrød,2011,2560
A. Socialdemokratiet,Solrød,2015,3184
A. Socialdemokratiet,Solrød,2019,3102
A. Socialdemokratiet,Solrød,2022,3421
A. Socialdemokratiet,Faxe,2007,5433
A. Socialdemokratiet,Faxe,2011,5352
A. Socialdemokratiet,Faxe,2015,5666
A. Socialdemokratiet,Faxe,2019,6270
A. Socialdemokratiet,Faxe,2022,6795
A. Socialdemokratiet,Guldborgsund,2007,12852
A. Socialdemokratiet,Guldborgsund,2011,13097
A. Socialdemokratiet,Guldborgsund,2015,12657
A. Socialdemokratiet,Guldborgsund,2019,12995
A. Socialdemokratiet,Guldborgsund,2022,13620
A. Socialdemokratiet,Holbæk,2007,11075
A. Socialdemokratiet,Holbæk,2011,11449
A. Socialdemokratiet,Holbæk,2015,12173
A. Socialdemokratiet,Holbæk,2019,12772
A. Socialdemokratiet,Holbæk,2022,13954
A. Socialdemokratiet,Kalundborg,2007,7753
A. Socialdemokratiet,Kalundborg,2011,7872
A. Socialdemokratiet,Kalundborg,2015,8238
A. Socialdemokratiet,Kalundborg,2019,8543
A. Socialdemokratiet,Kalundborg,2022,9281
A. Socialdemokratiet,Lolland,2007,7940
A. Socialdemokratiet,Lolland,2011,9279
A. Socialdemokratiet,Lolland,2015,9679
A. Socialdemokratiet,Lolland,2019,10000
A. Socialdemokratiet,Lolland,2022,10437
A. Socialdemokratiet,Næstved,2007,15339
A. Socialdemokratiet,Næstved,2011,15208
A. Socialdemokratiet,Næstved,2015,17230
A. Socialdemokratiet,Næstved,2019,17409
A. Socialdemokratiet,Næstved,2022,17084
A. Socialdemokratiet,Odsherred,2007,5402
A. Socialdemokratiet,Odsherred,2011,5571
A. Socialdemokratiet,Odsherred,2015,6276
A. Socialdemokratiet,Odsherred,2019,6529
A. Socialdemokratiet,Odsherred,2022,7178
A. Socialdemokratiet,Ringsted,2007,5194
A. Socialdemokratiet,Ringsted,2011,5163
A. Socialdemokratiet,Ringsted,2015,5474
A. Socialdemokratiet,Ringsted,2019,5384
A. Socialdemokratiet,Ringsted,2022,5694
A. Socialdemokratiet,Slagelse,2007,12633
A. Socialdemokratiet,Slagelse,2011,12645
A. Socialdemokratiet,Slagelse,2015,13197
A. Socialdemokratiet,Slagelse,2019,13478
A. Socialdemokratiet,Slagelse,2022,15038
A. Socialdemokratiet,Sorø,2007,4544
A. Socialdemokratiet,Sorø,2011,4553
A. Socialdemokratiet,Sorø,2015,4836
A. Socialdemokratiet,Sorø,2019,4886
A. Socialdemokratiet,Sorø,2022,5552
A. Socialdemokratiet,Stevns,2007,3533
A. Socialdemokratiet,Stevns,2011,3149
A. Socialdemokratiet,Stevns,2015,3631
A. Socialdemokratiet,Stevns,2019,3523
A. Socialdemokratiet,Stevns,2022,4081
A. Socialdemokratiet,Vordingborg,2007,7995
A. Socialdemokratiet,Vordingborg,2011,8362
A. Socialdemokratiet,Vordingborg,2015,8975
A. Socialdemokratiet,Vordingborg,2019,8776
A. Socialdemokratiet,Vordingborg,2022,9608
A. Socialdemokratiet,Assens,2007,7198
A. Socialdemokratiet,Assens,2011,7841
A. Socialdemokratiet,Assens,2015,7657
A. Socialdemokratiet,Assens,2019,8152
A. Socialdemokratiet,Assens,2022,8762
A. Socialdemokratiet,Faaborg-Midtfyn,2007,8357
A. Socialdemokratiet,Faaborg-Midtfyn,2011,9115
A. Socialdemokratiet,Faaborg-Midtfyn,2015,9020
A. Socialdemokratiet,Faaborg-Midtfyn,2019,9667
A. Socialdemokratiet,Faaborg-Midtfyn,2022,11045
A. Socialdemokratiet,Kerteminde,2007,4397
A. Socialdemokratiet,Kerteminde,2011,5002
A. Socialdemokratiet,Kerteminde,2015,5183
A. Socialdemokratiet,Kerteminde,2019,5422
A. Socialdemokratiet,Kerteminde,2022,5718
A. Socialdemokratiet,Langeland,2007,2298
A. Socialdemokratiet,Langeland,2011,2567
A. Socialdemokratiet,Langeland,2015,2246
A. Socialdemokratiet,Langeland,2019,2789
A. Socialdemokratiet,Langeland,2022,2906
A. Socialdemokratiet,Middelfart,2007,6362
A. Socialdemokratiet,Middelfart,2011,6622
A. Socialdemokratiet,Middelfart,2015,7260
A. Socialdemokratiet,Middelfart,2019,7713
A. Socialdemokratiet,Middelfart,2022,8047
A. Socialdemokratiet,Nordfyns,2007,4852
A. Socialdemokratiet,Nordfyns,2011,5169
A. Socialdemokratiet,Nordfyns,2015,5464
A. Socialdemokratiet,Nordfyns,2019,5932
A. Socialdemokratiet,Nordfyns,2022,6267
A. Socialdemokratiet,Nyborg,2007,5789
A. Socialdemokratiet,Nyborg,2011,6386
A. Socialdemokratiet,Nyborg,2015,6868
A. Socialdemokratiet,Nyborg,2019,6964
A. Socialdemokratiet,Nyborg,2022,7088
A. Socialdemokratiet,Odense,2007,33157
A. Socialdemokratiet,Odense,2011,35280
A. Socialdemokratiet,Odense,2015,35434
A. Socialdemokratiet,Odense,2019,35310
A. Socialdemokratiet,Odense,2022,37015
A. Socialdemokratiet,Svendborg,2007,9809
A. Socialdemokratiet,Svendborg,2011,10482
A. Socialdemokratiet,Svendborg,2015,9964
A. Socialdemokratiet,Svendborg,2019,11358
A. Socialdemokratiet,Svendborg,2022,13043
A. Socialdemokratiet,Ærø,2007,1176
A. Socialdemokratiet,Ærø,2011,1113
A. Socialdemokratiet,Ærø,2015,965
A. Socialdemokratiet,Ærø,2019,1030
A. Socialdemokratiet,Ærø,2022,1173
A. Socialdemokratiet,Billund,2007,3013
A. Socialdemokratiet,Billund,2011,3346
A. Socialdemokratiet,Billund,2015,3172
A. Socialdemokratiet,Billund,2019,3688
A. Socialdemokratiet,Billund,2022,3961
A. Socialdemokratiet,Esbjerg,2007,19645
A. Socialdemokratiet,Esbjerg,2011,19588
A. Socialdemokratiet,Esbjerg,2015,18399
A. Socialdemokratiet,Esbjerg,2019,20123
A. Socialdemokratiet,Esbjerg,2022,21273
A. Socialdemokratiet,Fanø,2007,515
A. Socialdemokratiet,Fanø,2011,465
A. Socialdemokratiet,Fanø,2015,608
A. Socialdemokratiet,Fanø,2019,575
A. Socialdemokratiet,Fanø,2022,697
A. Socialdemokratiet,Fredericia,2007,8234
A. Socialdemokratiet,Fredericia,2011,9753
A. Socialdemokratiet,Fredericia,2015,8755
A. Socialdemokratiet,Fredericia,2019,9432
A. Socialdemokratiet,Fredericia,2022,10317
A. Socialdemokratiet,Haderslev,2007,8319
A. Socialdemokratiet,Haderslev,2011,8652
A. Socialdemokratiet,Haderslev,2015,8621
A. Socialdemokratiet,Haderslev,2019,9357
A. Socialdemokratiet,Haderslev,2022,10016
A. Socialdemokratiet,Kolding,2007,10607
A. Socialdemokratiet,Kolding,2011,11855
A. Socialdemokratiet,Kolding,2015,12660
A. Socialdemokratiet,Kolding,2019,12979
A. Socialdemokratiet,Kolding,2022,14314
A. Socialdemokratiet,Sønderborg,2007,12353
A. Socialdemokratiet,Sønderborg,2011,13017
A. Socialdemokratiet,Sønderborg,2015,11728
A. Socialdemokratiet,Sønderborg,2019,13470
A. Socialdemokratiet,Sønderborg,2022,14548
A. Socialdemokratiet,Tønder,2007,5443
A. Socialdemokratiet,Tønder,2011,5967
A. Socialdemokratiet,Tønder,2015,5038
A. Socialdemokratiet,Tønder,2019,5413
A. Socialdemokratiet,Tønder,2022,5601
A. Socialdemokratiet,Varde,2007,5765
A. Socialdemokratiet,Varde,2011,5985
A. Socialdemokratiet,Varde,2015,5907
A. Socialdemokratiet,Varde,2019,6813
A. Socialdemokratiet,Varde,2022,7276
A. Socialdemokratiet,Vejen,2007,5634
A. Socialdemokratiet,Vejen,2011,6141
A. Socialdemokratiet,Vejen,2015,5923
A. Socialdemokratiet,Vejen,2019,6668
A. Socialdemokratiet,Vejen,2022,6333
A. Socialdemokratiet,Vejle,2007,13634
A. Socialdemokratiet,Vejle,2011,15080
A. Socialdemokratiet,Vejle,2015,15723
A. Socialdemokratiet,Vejle,2019,16265
A. Socialdemokratiet,Vejle,2022,17970
A. Socialdemokratiet,Aabenraa,2007,8395
A. Socialdemokratiet,Aabenraa,2011,9088
A. Socialdemokratiet,Aabenraa,2015,7857
A. Socialdemokratiet,Aabenraa,2019,8858
A. Socialdemokratiet,Aabenraa,2022,9695
A. Socialdemokratiet,Favrskov,2007,7343
A. Socialdemokratiet,Favrskov,2011,7972
A. Socialdemokratiet,Favrskov,2015,8185
A. Socialdemokratiet,Favrskov,2019,8400
A. Socialdemokratiet,Favrskov,2022,8650
A. Socialdemokratiet,Hedensted,2007,5756
A. Socialdemokratiet,Hedensted,2011,6250
A. Socialdemokratiet,Hedensted,2015,6399
A. Socialdemokratiet,Hedensted,2019,6917
A. Socialdemokratiet,Hedensted,2022,7448
A. Socialdemokratiet,Horsens,2007,13610
A. Socialdemokratiet,Horsens,2011,13595
A. Socialdemokratiet,Horsens,2015,13900
A. Socialdemokratiet,Horsens,2019,14601
A. Socialdemokratiet,Horsens,2022,16707
A. Socialdemokratiet,Norddjurs,2007,7081
A. Socialdemokratiet,Norddjurs,2011,7740
A. Socialdemokratiet,Norddjurs,2015,7127
A. Socialdemokratiet,Norddjurs,2019,7496
A. Socialdemokratiet,Norddjurs,2022,7914
A. Socialdemokratiet,Odder,2007,3953
A. Socialdemokratiet,Odder,2011,3936
A. Socialdemokratiet,Odder,2015,4297
A. Socialdemokratiet,Odder,2019,3961
A. Socialdemokratiet,Odder,2022,4452
A. Socialdemokratiet,Randers,2007,19522
A. Socialdemokratiet,Randers,2011,21047
A. Socialdemokratiet,Randers,2015,19028
A. Socialdemokratiet,Randers,2019,19417
A. Socialdemokratiet,Randers,2022,20619
A. Socialdemokratiet,Samsø,2007,675
A. Socialdemokratiet,Samsø,2011,611
A. Socialdemokratiet,Samsø,2015,692
A. Socialdemokratiet,Samsø,2019,638
A. Socialdemokratiet,Samsø,2022,634
A. Socialdemokratiet,Silkeborg,2007,14413
A. Socialdemokratiet,Silkeborg,2011,14076
A. Socialdemokratiet,Silkeborg,2015,14662
A. Socialdemokratiet,Silkeborg,2019,14665
A. Socialdemokratiet,Silkeborg,2022,15947
A. Socialdemokratiet,Skanderborg,2007,9200
A. Socialdemokratiet,Skanderborg,2011,9428
A. Socialdemokratiet,Skanderborg,2015,10262
A. Socialdemokratiet,Skanderborg,2019,10121
A. Socialdemokratiet,Skanderborg,2022,10839
A. Socialdemokratiet,Syddjurs,2007,6689
A. Socialdemokratiet,Syddjurs,2011,7223
A. Socialdemokratiet,Syddjurs,2015,6808
A. Socialdemokratiet,Syddjurs,2019,7390
A. Socialdemokratiet,Syddjurs,2022,8013
A. Socialdemokratiet,Aarhus,2007,53603
A. Socialdemokratiet,Aarhus,2011,53536
A. Socialdemokratiet,Aarhus,2015,55622
A. Socialdemokratiet,Aarhus,2019,49167
A. Socialdemokratiet,Aarhus,2022,50221
A. Socialdemokratiet,Herning,2007,10374
A. Socialdemokratiet,Herning,2011,10886
A. Socialdemokratiet,Herning,2015,11333
A. Socialdemokratiet,Herning,2019,11713
A. Socialdemokratiet,Herning,2022,12226
A. Socialdemokratiet,Holstebro,2007,8906
A. Socialdemokratiet,Holstebro,2011,8977
A. Socialdemokratiet,Holstebro,2015,10762
A. Socialdemokratiet,Holstebro,2019,10196
A. Socialdemokratiet,Holstebro,2022,9740
A. Socialdemokratiet,Ikast-Brande,2007,4943
A. Socialdemokratiet,Ikast-Brande,2011,5463
A. Socialdemokratiet,Ikast-Brande,2015,5403
A. Socialdemokratiet,Ikast-Brande,2019,5428
A. Socialdemokratiet,Ikast-Brande,2022,5747
A. Socialdemokratiet,Lemvig,2007,2735
A. Socialdemokratiet,Lemvig,2011,2833
A. Socialdemokratiet,Lemvig,2015,3173
A. Socialdemokratiet,Lemvig,2019,2978
A. Socialdemokratiet,Lemvig,2022,3063
A. Socialdemokratiet,Ringkøbing-Skjern,2007,6254
A. Socialdemokratiet,Ringkøbing-Skjern,2011,6406
A. Socialdemokratiet,Ringkøbing-Skjern,2015,6830
A. Socialdemokratiet,Ringkøbing-Skjern,2019,6668
A. Socialdemokratiet,Ringkøbing-Skjern,2022,7095
A. Socialdemokratiet,Skive,2007,8721
A. Socialdemokratiet,Skive,2011,9064
A. Socialdemokratiet,Skive,2015,9164
A. Socialdemokratiet,Skive,2019,8879
A. Socialdemokratiet,Skive,2022,8868
A. Socialdemokratiet,Struer,2007,3709
A. Socialdemokratiet,Struer,2011,4125
A. Socialdemokratiet,Struer,2015,3974
A. Socialdemokratiet,Struer,2019,4040
A. Socialdemokratiet,Struer,2022,4022
A. Socialdemokratiet,Viborg,2007,14609
A. Socialdemokratiet,Viborg,2011,14378
A. Socialdemokratiet,Viborg,2015,14821
A. Socialdemokratiet,Viborg,2019,14983
A. Socialdemokratiet,Viborg,2022,15479
A. Socialdemokratiet,Brønderslev,2007,6793
A. Socialdemokratiet,Brønderslev,2011,7184
A. Socialdemokratiet,Brønderslev,2015,6692
A. Socialdemokratiet,Brønderslev,2019,7910
A. Socialdemokratiet,Brønderslev,2022,8165
A. Socialdemokratiet,Frederikshavn,2007,12822
A. Socialdemokratiet,Frederikshavn,2011,13692
A. Socialdemokratiet,Frederikshavn,2015,12460
A. Socialdemokratiet,Frederikshavn,2019,14268
A. Socialdemokratiet,Frederikshavn,2022,14404
A. Socialdemokratiet,Hjørring,2007,11604
A. Socialdemokratiet,Hjørring,2011,12017
A. Socialdemokratiet,Hjørring,2015,11542
A. Socialdemokratiet,Hjørring,2019,13147
A. Socialdemokratiet,Hjørring,2022,14049
A. Socialdemokratiet,Jammerbugt,2007,7341
A. Socialdemokratiet,Jammerbugt,2011,8053
A. Socialdemokratiet,Jammerbugt,2015,7659
A. Socialdemokratiet,Jammerbugt,2019,8391
A. Socialdemokratiet,Jammerbugt,2022,8638
A. Socialdemokratiet,Læsø,2007,371
A. Socialdemokratiet,Læsø,2011,377
A. Socialdemokratiet,Læsø,2015,350
A. Socialdemokratiet,Læsø,2019,353
A. Socialdemokratiet,Læsø,2022,322
A. Socialdemokratiet,Mariagerfjord,2007,7478
A. Socialdemokratiet,Mariagerfjord,2011,8227
A. Socialdemokratiet,Mariagerfjord,2015,7757
A. Socialdemokratiet,Mariagerfjord,2019,8795
A. Socialdemokratiet,Mariagerfjord,2022,8626
A. Socialdemokratiet,Morsø,2007,4167
A. Socialdemokratiet,Morsø,2011,4850
A. Socialdemokratiet,Morsø,2015,4681
A. Socialdemokratiet,Morsø,2019,4938
A. Socialdemokratiet,Morsø,2022,4639
A. Socialdemokratiet,Rebild,2007,4754
A. Socialdemokratiet,Rebild,2011,5138
A. Socialdemokratiet,Rebild,2015,5172
A. Socialdemokratiet,Rebild,2019,5842
A. Socialdemokratiet,Rebild,2022,5854
A. Socialdemokratiet,Thisted,2007,7385
A. Socialdemokratiet,Thisted,2011,8453
A. Socialdemokratiet,Thisted,2015,8629
A. Socialdemokratiet,Thisted,2019,9272
A. Socialdemokratiet,Thisted,2022,8893
A. Socialdemokratiet,Vesthimmerlands,2007,4936
A. Socialdemokratiet,Vesthimmerlands,2011,5390
A. Socialdemokratiet,Vesthimmerlands,2015,5638
A. Socialdemokratiet,Vesthimmerlands,2019,6144
A. Socialdemokratiet,Vesthimmerlands,2022,6114
A. Socialdemokratiet,Aalborg,2007,40585
A. Socialdemokratiet,Aalborg,2011,40358
A. Socialdemokratiet,Aalborg,2015,40383
A. Socialdemokratiet,Aalborg,2019,45011
A. Socialdemokratiet,Aalborg,2022,46098
B. Radikale Venstre,København,2007,28291
B. Radikale Venstre,København,2011,56075
B. Radikale Venstre,København,2015,31976
B. Radikale Venstre,København,2019,59894
B. Radikale Venstre,København,2022,27910
B. Radikale Venstre,Frederiksberg,2007,6143
B. Radikale Venstre,Frederiksberg,2011,12234
B. Radikale Venstre,Frederiksberg,2015,7189
B. Radikale Venstre,Frederiksberg,2019,11580
B. Radikale Venstre,Frederiksberg,2022,5155
B. Radikale Venstre,Dragør,2007,491
B. Radikale Venstre,Dragør,2011,923
B. Radikale Venstre,Dragør,2015,468
B. Radikale Venstre,Dragør,2019,889
B. Radikale Venstre,Dragør,2022,323
B. Radikale Venstre,Tårnby,2007,933
B. Radikale Venstre,Tårnby,2011,2032
B. Radikale Venstre,Tårnby,2015,945
B. Radikale Venstre,Tårnby,2019,1772
B. Radikale Venstre,Tårnby,2022,643
B. Radikale Venstre,Albertslund,2007,714
B. Radikale Venstre,Albertslund,2011,1433
B. Radikale Venstre,Albertslund,2015,638
B. Radikale Venstre,Albertslund,2019,1379
B. Radikale Venstre,Albertslund,2022,533
B. Radikale Venstre,Ballerup,2007,1162
B. Radikale Venstre,Ballerup,2011,2548
B. Radikale Venstre,Ballerup,2015,1060
B. Radikale Venstre,Ballerup,2019,2193
B. Radikale Venstre,Ballerup,2022,1082
B. Radikale Venstre,Brøndby,2007,728
B. Radikale Venstre,Brøndby,2011,1463
B. Radikale Venstre,Brøndby,2015,610
B. Radikale Venstre,Brøndby,2019,1755
B. Radikale Venstre,Brøndby,2022,540
B. Radikale Venstre,Gentofte,2007,3477
B. Radikale Venstre,Gentofte,2011,6787
B. Radikale Venstre,Gentofte,2015,4083
B. Radikale Venstre,Gentofte,2019,6586
B. Radikale Venstre,Gentofte,2022,3026
B. Radikale Venstre,Gladsaxe,2007,2622
B. Radikale Venstre,Gladsaxe,2011,5043
B. Radikale Venstre,Gladsaxe,2015,2632
B. Radikale Venstre,Gladsaxe,2019,4869
B. Radikale Venstre,Gladsaxe,2022,2418
B. Radikale Venstre,Glostrup,2007,497
B. Radikale Venstre,Glostrup,2011,1058
B. Radikale Venstre,Glostrup,2015,424
B. Radikale Venstre,Glostrup,2019,972
B. Radikale Venstre,Glostrup,2022,402
B. Radikale Venstre,Herlev,2007,722
B. Radikale Venstre,Herlev,2011,1425
B. Radikale Venstre,Herlev,2015,604
B. Radikale Venstre,Herlev,2019,1323
B. Radikale Venstre,Herlev,2022,599
B. Radikale Venstre,Hvidovre,2007,1282
B. Radikale Venstre,Hvidovre,2011,2620
B. Radikale Venstre,Hvidovre,2015,1112
B. Radikale Venstre,Hvidovre,2019,2666
B. Radikale Venstre,Hvidovre,2022,1231
B. Radikale Venstre,Høje-Taastrup,2007,1169
B. Radikale Venstre,Høje-Taastrup,2011,2520
B. Radikale Venstre,Høje-Taastrup,2015,950
B. Radikale Venstre,Høje-Taastrup,2019,2406
B. Radikale Venstre,Høje-Taastrup,2022,1115
B. Radikale Venstre,Ishøj,2007,354
B. Radikale Venstre,Ishøj,2011,809
B. Radikale Venstre,Ishøj,2015,318
