parti,stemmested,year,stemmer
Ø. Enhedslisten - De Rød-Grønne,Vallensbæk,2011,3.6333147009502516
Ø. Enhedslisten - De Rød-Grønne,Vallensbæk,2015,5.035810205908684
Ø. Enhedslisten - De Rød-Grønne,Vallensbæk,2019,4.680664916885389
Ø. Enhedslisten - De Rød-Grønne,Vallensbæk,2022,3.582718651211802
Ø. Enhedslisten - De Rød-Grønne,Allerød,2007,1.4454316403659992
Ø. Enhedslisten - De Rød-Grønne,Allerød,2011,4.043247393001088
Ø. Enhedslisten - De Rød-Grønne,Allerød,2015,5.003134796238244
Ø. Enhedslisten - De Rød-Grønne,Allerød,2019,4.723363131191109
Ø. Enhedslisten - De Rød-Grønne,Allerød,2022,3.6140943646675514
Ø. Enhedslisten - De Rød-Grønne,Egedal,2007,1.3583714934390272
Ø. Enhedslisten - De Rød-Grønne,Egedal,2011,3.9539687223369726
Ø. Enhedslisten - De Rød-Grønne,Egedal,2015,4.9547071551692525
Ø. Enhedslisten - De Rød-Grønne,Egedal,2019,4.486293899512834
Ø. Enhedslisten - De Rød-Grønne,Egedal,2022,3.4377469645807888
Ø. Enhedslisten - De Rød-Grønne,Fredensborg,2007,2.0250962852528263
Ø. Enhedslisten - De Rød-Grønne,Fredensborg,2011,4.758418740849195
Ø. Enhedslisten - De Rød-Grønne,Fredensborg,2015,6.386658431130328
Ø. Enhedslisten - De Rød-Grønne,Fredensborg,2019,5.400554739761788
Ø. Enhedslisten - De Rød-Grønne,Fredensborg,2022,4.111285395855692
Ø. Enhedslisten - De Rød-Grønne,Frederikssund,2007,1.5521221807849406
Ø. Enhedslisten - De Rød-Grønne,Frederikssund,2011,5.276879758056106
Ø. Enhedslisten - De Rød-Grønne,Frederikssund,2015,6.684780715504929
Ø. Enhedslisten - De Rød-Grønne,Frederikssund,2019,5.7344936379710845
Ø. Enhedslisten - De Rød-Grønne,Frederikssund,2022,3.904532967032967
Ø. Enhedslisten - De Rød-Grønne,Furesø,2007,2.699055330634278
Ø. Enhedslisten - De Rød-Grønne,Furesø,2011,6.557717897538256
Ø. Enhedslisten - De Rød-Grønne,Furesø,2015,7.384337991230586
Ø. Enhedslisten - De Rød-Grønne,Furesø,2019,6.767493446259326
Ø. Enhedslisten - De Rød-Grønne,Furesø,2022,5.4711853568859405
Ø. Enhedslisten - De Rød-Grønne,Gribskov,2007,1.7271618118041787
Ø. Enhedslisten - De Rød-Grønne,Gribskov,2011,5.289384320094493
Ø. Enhedslisten - De Rød-Grønne,Gribskov,2015,6.446453148830115
Ø. Enhedslisten - De Rød-Grønne,Gribskov,2019,5.525779421755869
Ø. Enhedslisten - De Rød-Grønne,Gribskov,2022,3.944097039101936
Ø. Enhedslisten - De Rød-Grønne,Halsnæs,2007,2.200413223140496
Ø. Enhedslisten - De Rød-Grønne,Halsnæs,2011,6.997436284120043
Ø. Enhedslisten - De Rød-Grønne,Halsnæs,2015,8.186624236513884
Ø. Enhedslisten - De Rød-Grønne,Halsnæs,2019,6.107735091152539
Ø. Enhedslisten - De Rød-Grønne,Halsnæs,2022,5.110618328090351
Ø. Enhedslisten - De Rød-Grønne,Helsingør,2007,2.517508488964346
Ø. Enhedslisten - De Rød-Grønne,Helsingør,2011,6.422161529457667
Ø. Enhedslisten - De Rød-Grønne,Helsingør,2015,8.16326530612245
Ø. Enhedslisten - De Rød-Grønne,Helsingør,2019,7.490315368016016
Ø. Enhedslisten - De Rød-Grønne,Helsingør,2022,5.280904705088966
Ø. Enhedslisten - De Rød-Grønne,Hillerød,2007,2.6489612923097985
Ø. Enhedslisten - De Rød-Grønne,Hillerød,2011,6.191676762384991
Ø. Enhedslisten - De Rød-Grønne,Hillerød,2015,7.036039835209395
Ø. Enhedslisten - De Rød-Grønne,Hillerød,2019,6.26425855513308
Ø. Enhedslisten - De Rød-Grønne,Hillerød,2022,4.865541344891792
Ø. Enhedslisten - De Rød-Grønne,Hørsholm,2007,0.9664867578762395
Ø. Enhedslisten - De Rød-Grønne,Hørsholm,2011,2.323727774371551
Ø. Enhedslisten - De Rød-Grønne,Hørsholm,2015,2.774367787871348
Ø. Enhedslisten - De Rød-Grønne,Hørsholm,2019,2.4114867767073696
Ø. Enhedslisten - De Rød-Grønne,Hørsholm,2022,1.8984190215361634
Ø. Enhedslisten - De Rød-Grønne,Rudersdal,2007,2.0875068954504545
Ø. Enhedslisten - De Rød-Grønne,Rudersdal,2011,4.348320677985383
Ø. Enhedslisten - De Rød-Grønne,Rudersdal,2015,4.782546698987595
Ø. Enhedslisten - De Rød-Grønne,Rudersdal,2019,4.655387759736573
Ø. Enhedslisten - De Rød-Grønne,Rudersdal,2022,3.6882824588549727
Ø. Enhedslisten - De Rød-Grønne,Bornholm,2007,1.9246621984875094
Ø. Enhedslisten - De Rød-Grønne,Bornholm,2011,7.24489048421361
Ø. Enhedslisten - De Rød-Grønne,Bornholm,2015,8.37934895933892
Ø. Enhedslisten - De Rød-Grønne,Bornholm,2019,8.094501922543307
Ø. Enhedslisten - De Rød-Grønne,Bornholm,2022,5.173951828724353
Ø. Enhedslisten - De Rød-Grønne,Christiansø,2007,6.0606060606060606
Ø. Enhedslisten - De Rød-Grønne,Christiansø,2011,22.580645161290324
Ø. Enhedslisten - De Rød-Grønne,Christiansø,2015,9.090909090909092
Ø. Enhedslisten - De Rød-Grønne,Christiansø,2019,17.857142857142858
Ø. Enhedslisten - De Rød-Grønne,Christiansø,2022,5.084745762711864
Ø. Enhedslisten - De Rød-Grønne,Greve,2007,1.0252996005326231
Ø. Enhedslisten - De Rød-Grønne,Greve,2011,3.708444094384825
Ø. Enhedslisten - De Rød-Grønne,Greve,2015,4.948799841954496
Ø. Enhedslisten - De Rød-Grønne,Greve,2019,3.715782191916197
Ø. Enhedslisten - De Rød-Grønne,Greve,2022,2.22297526262284
Ø. Enhedslisten - De Rød-Grønne,Køge,2007,1.439874744876562
Ø. Enhedslisten - De Rød-Grønne,Køge,2011,5.380808358537256
Ø. Enhedslisten - De Rød-Grønne,Køge,2015,5.569313593539704
Ø. Enhedslisten - De Rød-Grønne,Køge,2019,3.808559938210776
Ø. Enhedslisten - De Rød-Grønne,Køge,2022,2.54047720494248
Ø. Enhedslisten - De Rød-Grønne,Lejre,2007,1.8536474077453944
Ø. Enhedslisten - De Rød-Grønne,Lejre,2011,5.512208812798204
Ø. Enhedslisten - De Rød-Grønne,Lejre,2015,6.514094334356685
Ø. Enhedslisten - De Rød-Grønne,Lejre,2019,5.748898678414097
Ø. Enhedslisten - De Rød-Grønne,Lejre,2022,4.389820391773835
Ø. Enhedslisten - De Rød-Grønne,Roskilde,2007,2.7415592857415976
Ø. Enhedslisten - De Rød-Grønne,Roskilde,2011,6.837733885802412
Ø. Enhedslisten - De Rød-Grønne,Roskilde,2015,7.654407558450665
Ø. Enhedslisten - De Rød-Grønne,Roskilde,2019,6.745532343317392
Ø. Enhedslisten - De Rød-Grønne,Roskilde,2022,5.054591710540263
Ø. Enhedslisten - De Rød-Grønne,Solrød,2007,1.027371578552681
Ø. Enhedslisten - De Rød-Grønne,Solrød,2011,3.916144999272092
Ø. Enhedslisten - De Rød-Grønne,Solrød,2015,4.228086575106062
Ø. Enhedslisten - De Rød-Grønne,Solrød,2019,2.8924768120920645
Ø. Enhedslisten - De Rød-Grønne,Solrød,2022,1.897018970189702
Ø. Enhedslisten - De Rød-Grønne,Faxe,2007,1.4078894939567008
Ø. Enhedslisten - De Rød-Grønne,Faxe,2011,5.22060421647468
Ø. Enhedslisten - De Rød-Grønne,Faxe,2015,6.395966029723992
Ø. Enhedslisten - De Rød-Grønne,Faxe,2019,4.653220099079972
Ø. Enhedslisten - De Rød-Grønne,Faxe,2022,2.585635359116022
Ø. Enhedslisten - De Rød-Grønne,Guldborgsund,2007,1.3784371341885855
Ø. Enhedslisten - De Rød-Grønne,Guldborgsund,2011,5.623412746402225
Ø. Enhedslisten - De Rød-Grønne,Guldborgsund,2015,7.1954602774274905
Ø. Enhedslisten - De Rød-Grønne,Guldborgsund,2019,4.7794601711652405
Ø. Enhedslisten - De Rød-Grønne,Guldborgsund,2022,2.9533733850816097
Ø. Enhedslisten - De Rød-Grønne,Holbæk,2007,1.7965587044534412
Ø. Enhedslisten - De Rød-Grønne,Holbæk,2011,6.131904891058674
Ø. Enhedslisten - De Rød-Grønne,Holbæk,2015,7.842686820886265
Ø. Enhedslisten - De Rød-Grønne,Holbæk,2019,6.066326994813939
Ø. Enhedslisten - De Rød-Grønne,Holbæk,2022,3.4411731781036607
Ø. Enhedslisten - De Rød-Grønne,Kalundborg,2007,1.3234365129500947
Ø. Enhedslisten - De Rød-Grønne,Kalundborg,2011,5.181838288729502
Ø. Enhedslisten - De Rød-Grønne,Kalundborg,2015,6.700615592870726
Ø. Enhedslisten - De Rød-Grønne,Kalundborg,2019,5.309822344261753
Ø. Enhedslisten - De Rød-Grønne,Kalundborg,2022,3.017543859649123
Ø. Enhedslisten - De Rød-Grønne,Lolland,2007,1.164473895840705
Ø. Enhedslisten - De Rød-Grønne,Lolland,2011,5.314220491473076
Ø. Enhedslisten - De Rød-Grønne,Lolland,2015,7.431537102473499
Ø. Enhedslisten - De Rød-Grønne,Lolland,2019,4.929689996804091
Ø. Enhedslisten - De Rød-Grønne,Lolland,2022,2.74258957314269
Ø. Enhedslisten - De Rød-Grønne,Næstved,2007,1.2911877394636015
Ø. Enhedslisten - De Rød-Grønne,Næstved,2011,5.238907849829351
Ø. Enhedslisten - De Rød-Grønne,Næstved,2015,6.2515495375226475
Ø. Enhedslisten - De Rød-Grønne,Næstved,2019,4.588895337589475
Ø. Enhedslisten - De Rød-Grønne,Næstved,2022,2.884855469125132
Ø. Enhedslisten - De Rød-Grønne,Odsherred,2007,1.7592761835130688
Ø. Enhedslisten - De Rød-Grønne,Odsherred,2011,6.95742471443406
Ø. Enhedslisten - De Rød-Grønne,Odsherred,2015,7.531399862982416
Ø. Enhedslisten - De Rød-Grønne,Odsherred,2019,6.514764008370147
Ø. Enhedslisten - De Rød-Grønne,Odsherred,2022,4.02261259577649
Ø. Enhedslisten - De Rød-Grønne,Ringsted,2007,1.4531109557575153
Ø. Enhedslisten - De Rød-Grønne,Ringsted,2011,6.048949367697264
Ø. Enhedslisten - De Rød-Grønne,Ringsted,2015,6.816655473472129
Ø. Enhedslisten - De Rød-Grønne,Ringsted,2019,5.616314055112469
Ø. Enhedslisten - De Rød-Grønne,Ringsted,2022,3.498556304138595
Ø. Enhedslisten - De Rød-Grønne,Slagelse,2007,1.3472868855836182
Ø. Enhedslisten - De Rød-Grønne,Slagelse,2011,5.4384648153031625
Ø. Enhedslisten - De Rød-Grønne,Slagelse,2015,6.750783406312906
Ø. Enhedslisten - De Rød-Grønne,Slagelse,2019,5.00852071989692
Ø. Enhedslisten - De Rød-Grønne,Slagelse,2022,2.850416746198384
Ø. Enhedslisten - De Rød-Grønne,Sorø,2007,1.6041922891823968
Ø. Enhedslisten - De Rød-Grønne,Sorø,2011,5.431426926900738
Ø. Enhedslisten - De Rød-Grønne,Sorø,2015,6.7023986414773935
Ø. Enhedslisten - De Rød-Grønne,Sorø,2019,5.650565592666059
Ø. Enhedslisten - De Rød-Grønne,Sorø,2022,3.4186666666666667
Ø. Enhedslisten - De Rød-Grønne,Stevns,2007,1.330863689373671
Ø. Enhedslisten - De Rød-Grønne,Stevns,2011,5.199836867862969
Ø. Enhedslisten - De Rød-Grønne,Stevns,2015,6.007937594087861
Ø. Enhedslisten - De Rød-Grønne,Stevns,2019,5.066666666666666
Ø. Enhedslisten - De Rød-Grønne,Stevns,2022,3.0262896496920733
Ø. Enhedslisten - De Rød-Grønne,Vordingborg,2007,2.080362929358393
Ø. Enhedslisten - De Rød-Grønne,Vordingborg,2011,7.037169522942343
Ø. Enhedslisten - De Rød-Grønne,Vordingborg,2015,7.796351068425775
Ø. Enhedslisten - De Rød-Grønne,Vordingborg,2019,6.725385770858938
Ø. Enhedslisten - De Rød-Grønne,Vordingborg,2022,4.259543048202842
Ø. Enhedslisten - De Rød-Grønne,Assens,2007,1.1292674718617957
Ø. Enhedslisten - De Rød-Grønne,Assens,2011,5.236162361623617
Ø. Enhedslisten - De Rød-Grønne,Assens,2015,6.794582392776523
Ø. Enhedslisten - De Rød-Grønne,Assens,2019,4.9576271186440675
Ø. Enhedslisten - De Rød-Grønne,Assens,2022,2.8277028355684903
Ø. Enhedslisten - De Rød-Grønne,Faaborg-Midtfyn,2007,1.4487171890738875
Ø. Enhedslisten - De Rød-Grønne,Faaborg-Midtfyn,2011,5.195916440457925
Ø. Enhedslisten - De Rød-Grønne,Faaborg-Midtfyn,2015,7.097963377047199
Ø. Enhedslisten - De Rød-Grønne,Faaborg-Midtfyn,2019,5.5969348659003835
Ø. Enhedslisten - De Rød-Grønne,Faaborg-Midtfyn,2022,3.4983903112065002
Ø. Enhedslisten - De Rød-Grønne,Kerteminde,2007,1.1104654916392278
Ø. Enhedslisten - De Rød-Grønne,Kerteminde,2011,4.787133396404919
Ø. Enhedslisten - De Rød-Grønne,Kerteminde,2015,6.3660307059806
Ø. Enhedslisten - De Rød-Grønne,Kerteminde,2019,5.063208226894609
Ø. Enhedslisten - De Rød-Grønne,Kerteminde,2022,3.305406466815028
Ø. Enhedslisten - De Rød-Grønne,Langeland,2007,2.2835497835497836
Ø. Enhedslisten - De Rød-Grønne,Langeland,2011,7.596334327039859
Ø. Enhedslisten - De Rød-Grønne,Langeland,2015,9.11108515360355
Ø. Enhedslisten - De Rød-Grønne,Langeland,2019,6.555379554039235
Ø. Enhedslisten - De Rød-Grønne,Langeland,2022,3.6885245901639343
Ø. Enhedslisten - De Rød-Grønne,Middelfart,2007,0.9606950419781964
Ø. Enhedslisten - De Rød-Grønne,Middelfart,2011,4.35972786924842
Ø. Enhedslisten - De Rød-Grønne,Middelfart,2015,5.74195639841154
Ø. Enhedslisten - De Rød-Grønne,Middelfart,2019,4.263877715205149
Ø. Enhedslisten - De Rød-Grønne,Middelfart,2022,2.740529340474608
Ø. Enhedslisten - De Rød-Grønne,Nordfyns,2007,0.8235666772252138
Ø. Enhedslisten - De Rød-Grønne,Nordfyns,2011,3.88339352069922
Ø. Enhedslisten - De Rød-Grønne,Nordfyns,2015,5.450589109436366
Ø. Enhedslisten - De Rød-Grønne,Nordfyns,2019,3.558757122890012
Ø. Enhedslisten - De Rød-Grønne,Nordfyns,2022,2.025812775690247
Ø. Enhedslisten - De Rød-Grønne,Nyborg,2007,1.2727005727152578
Ø. Enhedslisten - De Rød-Grønne,Nyborg,2011,5.345125937319747
Ø. Enhedslisten - De Rød-Grønne,Nyborg,2015,6.8905024121631495
Ø. Enhedslisten - De Rød-Grønne,Nyborg,2019,5.611716554070713
Ø. Enhedslisten - De Rød-Grønne,Nyborg,2022,3.456973293768546
Ø. Enhedslisten - De Rød-Grønne,Odense,2007,2.148872244086158
Ø. Enhedslisten - De Rød-Grønne,Odense,2011,7.155862023512354
Ø. Enhedslisten - De Rød-Grønne,Odense,2015,10.025601806031556
Ø. Enhedslisten - De Rød-Grønne,Odense,2019,7.9326923076923075
Ø. Enhedslisten - De Rød-Grønne,Odense,2022,5.758254869082935
Ø. Enhedslisten - De Rød-Grønne,Svendborg,2007,2.653667691986862
Ø. Enhedslisten - De Rød-Grønne,Svendborg,2011,8.601240834743372
Ø. Enhedslisten - De Rød-Grønne,Svendborg,2015,11.058405766376934
Ø. Enhedslisten - De Rød-Grønne,Svendborg,2019,9.587799285447662
Ø. Enhedslisten - De Rød-Grønne,Svendborg,2022,6.995276670976595
Ø. Enhedslisten - De Rød-Grønne,Ærø,2007,1.4993481095176011
Ø. Enhedslisten - De Rød-Grønne,Ærø,2011,6.695557963163597
Ø. Enhedslisten - De Rød-Grønne,Ærø,2015,8.460276540895242
Ø. Enhedslisten - De Rød-Grønne,Ærø,2019,9.17910447761194
Ø. Enhedslisten - De Rød-Grønne,Ærø,2022,6.580284552845528
Ø. Enhedslisten - De Rød-Grønne,Billund,2007,0.48651311737898756
Ø. Enhedslisten - De Rød-Grønne,Billund,2011,2.325721515936615
Ø. Enhedslisten - De Rød-Grønne,Billund,2015,3.187786259541985
Ø. Enhedslisten - De Rød-Grønne,Billund,2019,2.381714578398105
Ø. Enhedslisten - De Rød-Grønne,Billund,2022,1.3180106479677964
Ø. Enhedslisten - De Rød-Grønne,Esbjerg,2007,1.0201793721973094
Ø. Enhedslisten - De Rød-Grønne,Esbjerg,2011,5.208990860938058
Ø. Enhedslisten - De Rød-Grønne,Esbjerg,2015,7.262852090438297
Ø. Enhedslisten - De Rød-Grønne,Esbjerg,2019,5.43325392497345
Ø. Enhedslisten - De Rød-Grønne,Esbjerg,2022,2.763614113807873
Ø. Enhedslisten - De Rød-Grønne,Fanø,2007,2.078626299141437
Ø. Enhedslisten - De Rød-Grønne,Fanø,2011,7.688869021010282
Ø. Enhedslisten - De Rød-Grønne,Fanø,2015,10.249554367201426
Ø. Enhedslisten - De Rød-Grønne,Fanø,2019,10.428385980095197
Ø. Enhedslisten - De Rød-Grønne,Fanø,2022,6.66383701188455
Ø. Enhedslisten - De Rød-Grønne,Fredericia,2007,0.8788084391457465
Ø. Enhedslisten - De Rød-Grønne,Fredericia,2011,4.48007986771909
Ø. Enhedslisten - De Rød-Grønne,Fredericia,2015,6.118724385245901
Ø. Enhedslisten - De Rød-Grønne,Fredericia,2019,5.492042871062033
Ø. Enhedslisten - De Rød-Grønne,Fredericia,2022,3.288830999674373
Ø. Enhedslisten - De Rød-Grønne,Haderslev,2007,0.7019800872580826
Ø. Enhedslisten - De Rød-Grønne,Haderslev,2011,3.899402668453079
Ø. Enhedslisten - De Rød-Grønne,Haderslev,2015,5.027208390898582
Ø. Enhedslisten - De Rød-Grønne,Haderslev,2019,4.37505487108952
Ø. Enhedslisten - De Rød-Grønne,Haderslev,2022,2.4481767287032836
Ø. Enhedslisten - De Rød-Grønne,Kolding,2007,0.8803521408563425
Ø. Enhedslisten - De Rød-Grønne,Kolding,2011,4.186079469964039
Ø. Enhedslisten - De Rød-Grønne,Kolding,2015,4.906937394247039
Ø. Enhedslisten - De Rød-Grønne,Kolding,2019,4.292604501607717
Ø. Enhedslisten - De Rød-Grønne,Kolding,2022,2.7131434731830026
Ø. Enhedslisten - De Rød-Grønne,Sønderborg,2007,0.7203354645852362
Ø. Enhedslisten - De Rød-Grønne,Sønderborg,2011,3.087835988970511
Ø. Enhedslisten - De Rød-Grønne,Sønderborg,2015,4.269764634882318
Ø. Enhedslisten - De Rød-Grønne,Sønderborg,2019,3.2086991398903693
Ø. Enhedslisten - De Rød-Grønne,Sønderborg,2022,2.2293434157137586
Ø. Enhedslisten - De Rød-Grønne,Tønder,2007,0.6719015623735125
Ø. Enhedslisten - De Rød-Grønne,Tønder,2011,2.8890883865175874
Ø. Enhedslisten - De Rød-Grønne,Tønder,2015,4.59425190194421
Ø. Enhedslisten - De Rød-Grønne,Tønder,2019,3.0128930106310787
Ø. Enhedslisten - De Rød-Grønne,Tønder,2022,1.567471457982407
Ø. Enhedslisten - De Rød-Grønne,Varde,2007,0.5442046973458087
Ø. Enhedslisten - De Rød-Grønne,Varde,2011,2.763526486418432
Ø. Enhedslisten - De Rød-Grønne,Varde,2015,3.6550958947535266
Ø. Enhedslisten - De Rød-Grønne,Varde,2019,2.9168309026409145
Ø. Enhedslisten - De Rød-Grønne,Varde,2022,1.4701480126392816
Ø. Enhedslisten - De Rød-Grønne,Vejen,2007,0.5245223783452659
Ø. Enhedslisten - De Rød-Grønne,Vejen,2011,2.6564190575681828
Ø. Enhedslisten - De Rød-Grønne,Vejen,2015,3.8824684643855276
Ø. Enhedslisten - De Rød-Grønne,Vejen,2019,3.2419050613014777
Ø. Enhedslisten - De Rød-Grønne,Vejen,2022,1.6066812487572082
Ø. Enhedslisten - De Rød-Grønne,Vejle,2007,1.0808915449583802
Ø. Enhedslisten - De Rød-Grønne,Vejle,2011,4.131125360315313
Ø. Enhedslisten - De Rød-Grønne,Vejle,2015,4.997581815250685
Ø. Enhedslisten - De Rød-Grønne,Vejle,2019,4.155641348197632
Ø. Enhedslisten - De Rød-Grønne,Vejle,2022,2.78399909279052
Ø. Enhedslisten - De Rød-Grønne,Aabenraa,2007,0.6435778565584946
Ø. Enhedslisten - De Rød-Grønne,Aabenraa,2011,3.1253420908593323
Ø. Enhedslisten - De Rød-Grønne,Aabenraa,2015,4.488610987047789
Ø. Enhedslisten - De Rød-Grønne,Aabenraa,2019,3.180242886682005
Ø. Enhedslisten - De Rød-Grønne,Aabenraa,2022,1.838847893358724
Ø. Enhedslisten - De Rød-Grønne,Favrskov,2007,1.032811072858849
Ø. Enhedslisten - De Rød-Grønne,Favrskov,2011,3.8054544847614915
Ø. Enhedslisten - De Rød-Grønne,Favrskov,2015,4.952616950741721
Ø. Enhedslisten - De Rød-Grønne,Favrskov,2019,4.358596679164435
Ø. Enhedslisten - De Rød-Grønne,Favrskov,2022,3.0676264694227977
Ø. Enhedslisten - De Rød-Grønne,Hedensted,2007,0.6463944396177237
Ø. Enhedslisten - De Rød-Grønne,Hedensted,2011,2.919288275488803
Ø. Enhedslisten - De Rød-Grønne,Hedensted,2015,3.7513143167248924
Ø. Enhedslisten - De Rød-Grønne,Hedensted,2019,3.1207972688713403
Ø. Enhedslisten - De Rød-Grønne,Hedensted,2022,1.8166296738944852
Ø. Enhedslisten - De Rød-Grønne,Horsens,2007,1.1160759011761876
Ø. Enhedslisten - De Rød-Grønne,Horsens,2011,4.834232845026985
Ø. Enhedslisten - De Rød-Grønne,Horsens,2015,6.618252888539731
Ø. Enhedslisten - De Rød-Grønne,Horsens,2019,5.088070075216605
Ø. Enhedslisten - De Rød-Grønne,Horsens,2022,3.5110676963341136
Ø. Enhedslisten - De Rød-Grønne,Norddjurs,2007,1.216272312162723
Ø. Enhedslisten - De Rød-Grønne,Norddjurs,2011,4.604263358935392
Ø. Enhedslisten - De Rød-Grønne,Norddjurs,2015,6.075635461872288
Ø. Enhedslisten - De Rød-Grønne,Norddjurs,2019,4.829210836277974
Ø. Enhedslisten - De Rød-Grønne,Norddjurs,2022,3.2364597093791283
Ø. Enhedslisten - De Rød-Grønne,Odder,2007,1.5415358264344847
Ø. Enhedslisten - De Rød-Grønne,Odder,2011,5.378513776788199
Ø. Enhedslisten - De Rød-Grønne,Odder,2015,5.8577697290520305
Ø. Enhedslisten - De Rød-Grønne,Odder,2019,6.4370951244459595
Ø. Enhedslisten - De Rød-Grønne,Odder,2022,5.037399880849937
Ø. Enhedslisten - De Rød-Grønne,Randers,2007,0.9367131106261541
Ø. Enhedslisten - De Rød-Grønne,Randers,2011,4.309223364121244
Ø. Enhedslisten - De Rød-Grønne,Randers,2015,6.574297321399082
Ø. Enhedslisten - De Rød-Grønne,Randers,2019,4.957984602740645
Ø. Enhedslisten - De Rød-Grønne,Randers,2022,3.2507868836078404
Ø. Enhedslisten - De Rød-Grønne,Samsø,2007,2.9226785053644098
Ø. Enhedslisten - De Rød-Grønne,Samsø,2011,9.049773755656108
Ø. Enhedslisten - De Rød-Grønne,Samsø,2015,8.218623481781377
Ø. Enhedslisten - De Rød-Grønne,Samsø,2019,9.422367882015568
Ø. Enhedslisten - De Rød-Grønne,Samsø,2022,6.756756756756757
Ø. Enhedslisten - De Rød-Grønne,Silkeborg,2007,1.4254287911576915
Ø. Enhedslisten - De Rød-Grønne,Silkeborg,2011,5.0765567701906535
Ø. Enhedslisten - De Rød-Grønne,Silkeborg,2015,6.004469741942242
Ø. Enhedslisten - De Rød-Grønne,Silkeborg,2019,5.2870630262822145
Ø. Enhedslisten - De Rød-Grønne,Silkeborg,2022,3.8296702408099237
Ø. Enhedslisten - De Rød-Grønne,Skanderborg,2007,1.493712903316549
Ø. Enhedslisten - De Rød-Grønne,Skanderborg,2011,4.892272800907176
Ø. Enhedslisten - De Rød-Grønne,Skanderborg,2015,5.566362013376322
Ø. Enhedslisten - De Rød-Grønne,Skanderborg,2019,5.257382027920271
Ø. Enhedslisten - De Rød-Grønne,Skanderborg,2022,3.9285890661267224
Ø. Enhedslisten - De Rød-Grønne,Syddjurs,2007,1.3546330727783258
Ø. Enhedslisten - De Rød-Grønne,Syddjurs,2011,5.203711173860428
Ø. Enhedslisten - De Rød-Grønne,Syddjurs,2015,5.619185292264354
Ø. Enhedslisten - De Rød-Grønne,Syddjurs,2019,6.025914746374144
Ø. Enhedslisten - De Rød-Grønne,Syddjurs,2022,4.794178497538703
Ø. Enhedslisten - De Rød-Grønne,Aarhus,2007,3.5321003456442095
Ø. Enhedslisten - De Rød-Grønne,Aarhus,2011,8.800796461045012
Ø. Enhedslisten - De Rød-Grønne,Aarhus,2015,9.589909331062579
Ø. Enhedslisten - De Rød-Grønne,Aarhus,2019,9.808073094106833
Ø. Enhedslisten - De Rød-Grønne,Aarhus,2022,8.442182741797726
Ø. Enhedslisten - De Rød-Grønne,Herning,2007,0.6309148264984227
Ø. Enhedslisten - De Rød-Grønne,Herning,2011,2.7551727913002226
Ø. Enhedslisten - De Rød-Grønne,Herning,2015,3.852195513991379
Ø. Enhedslisten - De Rød-Grønne,Herning,2019,2.772511848341232
Ø. Enhedslisten - De Rød-Grønne,Herning,2022,1.8642007147330804
Ø. Enhedslisten - De Rød-Grønne,Holstebro,2007,0.7771878933829566
Ø. Enhedslisten - De Rød-Grønne,Holstebro,2011,3.51417004048583
Ø. Enhedslisten - De Rød-Grønne,Holstebro,2015,4.073297573991886
Ø. Enhedslisten - De Rød-Grønne,Holstebro,2019,3.4301438535309505
Ø. Enhedslisten - De Rød-Grønne,Holstebro,2022,2.0338610378188213
Ø. Enhedslisten - De Rød-Grønne,Ikast-Brande,2007,0.5731352922182757
Ø. Enhedslisten - De Rød-Grønne,Ikast-Brande,2011,2.715737043918251
Ø. Enhedslisten - De Rød-Grønne,Ikast-Brande,2015,3.7197024238060954
Ø. Enhedslisten - De Rød-Grønne,Ikast-Brande,2019,2.7213946636110657
Ø. Enhedslisten - De Rød-Grønne,Ikast-Brande,2022,1.7116524028966424
Ø. Enhedslisten - De Rød-Grønne,Lemvig,2007,0.6346519991537973
Ø. Enhedslisten - De Rød-Grønne,Lemvig,2011,2.7779761479682925
Ø. Enhedslisten - De Rød-Grønne,Lemvig,2015,3.210534102677911
Ø. Enhedslisten - De Rød-Grønne,Lemvig,2019,2.4574816664066157
Ø. Enhedslisten - De Rød-Grønne,Lemvig,2022,1.3850195017113747
Ø. Enhedslisten - De Rød-Grønne,Ringkøbing-Skjern,2007,0.5220497321060585
Ø. Enhedslisten - De Rød-Grønne,Ringkøbing-Skjern,2011,2.2802811529450224
Ø. Enhedslisten - De Rød-Grønne,Ringkøbing-Skjern,2015,3.1432748538011697
Ø. Enhedslisten - De Rød-Grønne,Ringkøbing-Skjern,2019,2.207209830528216
Ø. Enhedslisten - De Rød-Grønne,Ringkøbing-Skjern,2022,1.3281227044339319
Ø. Enhedslisten - De Rød-Grønne,Skive,2007,0.8475947073857203
Ø. Enhedslisten - De Rød-Grønne,Skive,2011,3.7487562987450653
Ø. Enhedslisten - De Rød-Grønne,Skive,2015,5.087730958394258
Ø. Enhedslisten - De Rød-Grønne,Skive,2019,3.299915038232795
Ø. Enhedslisten - De Rød-Grønne,Skive,2022,1.8093835472333264
Ø. Enhedslisten - De Rød-Grønne,Struer,2007,0.6848845969454147
Ø. Enhedslisten - De Rød-Grønne,Struer,2011,3.05175613444223
Ø. Enhedslisten - De Rød-Grønne,Struer,2015,4.822225421045055
Ø. Enhedslisten - De Rød-Grønne,Struer,2019,3.1194029850746268
Ø. Enhedslisten - De Rød-Grønne,Struer,2022,1.8148820326678765
Ø. Enhedslisten - De Rød-Grønne,Viborg,2007,0.811213225856138
